restaurant_id,title,sub_title,description,price_range,category_name,address,neighborhood,street,city,postal_code,state,country_code,website,phone,phone_unformatted,latitude,longitude,plus_code,place_id,fid,cid,total_score,permanently_closed,temporarily_closed,claim_this_business,reviews_count,reviews_one_star,reviews_two_star,reviews_three_star,reviews_four_star,reviews_five_star,images_count,categories,image_categories,popular_times_live_text,popular_times_live_percent,scraped_at,reserve_table_url,google_food_url,menu,located_in,image_url,search_string,language,is_advertisement,opening_hours,top_review_tags
11,"Asoka Restaurant, Bar and Lounge",,"Victorian townhouse bar with open-roof candlelit courtyard, Asian fusion tapas and cocktails.",,Restaurant,"68 Kloof St, Gardens, Cape Town, 8001, South Africa",Gardens,68 Kloof St,Cape Town,8001,,ZA,https://www.asoka.za.com/,+27 21 422 0909,+27214220909,-33.9323635,18.408346,"3C95+38 De Waterkant, Cape Town, South Africa",ChIJl5Jcv3NnzB0RuG1OswkRez0,0x1dcc6773bf5c9297:0x3d7b1109b34e6db8,4430153391809654200,4.3,False,False,False,2495,127,69,184,591,1524,1161,"Restaurant, Bar, Lounge, Night club","All, Latest, Videos, Menu, Food & drink, Vibe, Wine, Chocolate Cake, Juice, Martini, Slider, Tostada, Street View & 360°",Busier than usual,100,2025-06-27T19:35:03.555Z,,,http://asoka.za.com/menu/al-la-carte/,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-_TyMPw9kqogmCvlqxYinXk8Djdvw5uR-FOvVarW4sGL9WgkcNWpM6X41B8Lrbv7fZKeDwqCfC5YMu33VAYeMyvpt4GKRy4Yg685OwizFHLyraeMDmtmS3wiLt0blwFSGRMXr=w408-h240-k-no-pi-0-ya355.60217-ro-0-fo100,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Asoka%20Restaurant%2C%20Bar%20and%20Lounge&query_place_id=ChIJl5Jcv3NnzB0RuG1OswkRez0,en,False,,"cocktails(183), tapas(74), tree(28), crowd(18), bouncers(17)"
12,Salsify at the Roundhouse,,,,Fine dining restaurant,"Roundhouse, Round House Rd, Camps Bay, Cape Town, 8040, South Africa",Camps Bay,"Roundhouse, Round House Rd",Cape Town,8040,,ZA,https://salsify.co.za/,+27 21 010 6444,+27210106444,-33.9435685,18.3850138,"394P+H2 Hout Bay, Cape Town, South Africa",ChIJL5QxrbpnzB0REZTW-bJD0qA,0x1dcc67baad31942f:0xa0d243b2f9d69411,11588399227152536593,4.5,False,False,False,508,35,6,16,43,408,1645,Fine dining restaurant,"All, Latest, Videos, Menu, Food & drink, Vibe, The Lawns at the Roundhouse, Martini, Soufflé, Chocolate truffle, Coffee, Cake, Black Marlin Restaurant, By owner, Street View & 360°",,,2025-06-27T19:35:04.743Z,,,https://salsify.co.za/menu/,,https://lh3.googleusercontent.com/p/AF1QipPAiJiVGD73D49k98mkU-Pxdd_Cw-auV9V-q3JX=w408-h272-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Salsify%20at%20the%20Roundhouse&query_place_id=ChIJL5QxrbpnzB0REZTW-bJD0qA,en,False,"{'day': 'Monday', 'hours': 'Closed'} | {'day': 'Tuesday', 'hours': '12:30 to 2\u202fPM, 6 to 8\u202fPM'} | {'day': 'Wednesday', 'hours': '12:30 to 2\u202fPM, 6 to 8\u202fPM'} | {'day': 'Thursday', 'hours': '12:30 to 2\u202fPM, 6 to 8\u202fPM'} | {'day': 'Friday', 'hours': '12:30 to 2\u202fPM, 6 to 8\u202fPM'} | {'day': 'Saturday', 'hours': '12:30 to 2\u202fPM, 6 to 8\u202fPM'} | {'day': 'Sunday', 'hours': '12:30 to 2\u202fPM'}","wine pairing(35), tasting menu(23), sommelier(18), window(9), sunset(7)"
13,Mucky Mary and the Bitch's Tits at YARD,,,,Lunch restaurant,"6 Roodehek St, Gardens, Cape Town, 8001, South Africa",Gardens,6 Roodehek St,Cape Town,8001,,ZA,https://www.yardco.co.za/,+27 21 461 8134,+27214618134,-33.932359,18.41916,"3C99+3M De Waterkant, Cape Town, South Africa",ChIJ0ZfGfXlnzB0R2IBo2SDpSQk,0x1dcc67797dc697d1:0x949e920d96880d8,669322346936959192,4.5,False,False,False,169,5,3,10,30,121,126,"Lunch restaurant, Breakfast restaurant, Brunch restaurant, Coffee shop, Takeout Restaurant, Pizza restaurant, Restaurant, Sandwich shop","All, Menu, Food & drink, Vibe, Hamburger, French fries, By owner, Street View & 360°",,,2025-06-27T19:35:08.448Z,,,https://www.facebook.com/MMandTBT/menu/,,https://lh3.googleusercontent.com/p/AF1QipOt4tuWF_cC4jQIRfmTLW66ol0DYhCXGf9H7ZpH=w408-h306-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Mucky%20Mary%20and%20the%20Bitch's%20Tits%20at%20YARD&query_place_id=ChIJ0ZfGfXlnzB0R2IBo2SDpSQk,en,False,"{'day': 'Monday', 'hours': '9\u202fAM to 5\u202fPM'} | {'day': 'Tuesday', 'hours': '9\u202fAM to 5\u202fPM'} | {'day': 'Wednesday', 'hours': '9\u202fAM to 5\u202fPM'} | {'day': 'Thursday', 'hours': '9\u202fAM to 5\u202fPM'} | {'day': 'Friday', 'hours': '9\u202fAM to 5\u202fPM'} | {'day': 'Saturday', 'hours': '9\u202fAM to 5\u202fPM'} | {'day': 'Sunday', 'hours': '9\u202fAM to 5\u202fPM'}","pizza(13), price(3), tacos(2), atmosphere(2), name(2)"
14,Bella Italia Vredehoek,,"Bubbly chain venue for Italian pasta, pizza and grill dishes, with a special children's menu.",$$,Italian restaurant,"27 Derry St, Vredehoek, Cape Town, 8001, South Africa",Vredehoek,27 Derry St,Cape Town,8001,,ZA,https://linktr.ee/bella_italia,+27 21 461 0639,+27214610639,-33.9385958,18.4275823,"3C6H+H2 De Waterkant, Cape Town, South Africa",ChIJWTZvYtBdzB0R2qRrLbIjHdY,0x1dcc5dd0626f3659:0xd61d23b22d6ba4da,15428527146614367450,4.4,False,False,False,500,11,11,33,133,312,221,"Italian restaurant, Bar, Coffee shop, Pizza restaurant, Restaurant","All, Menu, Food & drink, Vibe, Pizza, By owner, Street View & 360°",Busier than usual,100,2025-06-27T19:35:07.645Z,,,https://tr.ee/PKnft64xE1,,https://lh3.googleusercontent.com/p/AF1QipMjDTCJo81nRUOhayxn3Te12YoKToEItCY0rRdE=w408-h306-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bella%20Italia%20Vredehoek&query_place_id=ChIJWTZvYtBdzB0R2qRrLbIjHdY,en,False,"{'day': 'Monday', 'hours': '11:30\u202fAM to 10\u202fPM'} | {'day': 'Tuesday', 'hours': '11:30\u202fAM to 10\u202fPM'} | {'day': 'Wednesday', 'hours': '11:30\u202fAM to 10\u202fPM'} | {'day': 'Thursday', 'hours': '11:30\u202fAM to 10\u202fPM'} | {'day': 'Friday', 'hours': '11:30\u202fAM to 10\u202fPM'} | {'day': 'Saturday', 'hours': '11:30\u202fAM to 10\u202fPM'} | {'day': 'Sunday', 'hours': '11:30\u202fAM to 10\u202fPM'}","prices(12), wine(10), memory(7), ravioli(7), feel(7)"
15,Harry's Beach Restaurant,,,,Restaurant,"41 Victoria Rd, Camps Bay, Cape Town, 8040, South Africa",Camps Bay,41 Victoria Rd,Cape Town,8040,,ZA,https://www.harrysbeach.co.za/,+27 21 013 5668,+27210135668,-33.9509929,18.3784124,"29XH+J9 Hout Bay, Cape Town, South Africa",ChIJSWmNCQBnzB0RKPm4qCDWKmk,0x1dcc6700098d6949:0x692ad620a8b8f928,7578104758762273064,4.1,False,False,False,192,32,10,5,13,132,130,Restaurant,"All, Latest, Videos, Menu, Food & drink, Vibe, By owner, Street View & 360°",Busier than usual,100,2025-06-27T19:35:11.026Z,,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no3DqrznfnZLMP9y7FrtVwoAAdUgpmmKP9fSki2vC-pReeuu8F10cd-iCXZAcipRO6SVniE7uOYvR7VJ8Vqt3LwdSk_xXWQo_eXPEoXYWTNpvb5HmXNrE6SMXqfJI02LGkpN4mo=w426-h240-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Harry's%20Beach%20Restaurant&query_place_id=ChIJSWmNCQBnzB0RKPm4qCDWKmk,en,False,"{'day': 'Monday', 'hours': '11\u202fAM to 2\u202fam'} | {'day': 'Tuesday', 'hours': '11\u202fAM to 2\u202fam'} | {'day': 'Wednesday', 'hours': '11\u202fAM to 2\u202fam'} | {'day': 'Thursday', 'hours': '11\u202fAM to 2\u202fam'} | {'day': 'Friday', 'hours': '11\u202fAM to 2\u202fam'} | {'day': 'Saturday', 'hours': '11\u202fAM to 2\u202fam'} | {'day': 'Sunday', 'hours': '11\u202fAM to 2\u202fam'}","experience(36), music(13), cocktails(12), atmosphere(10), sunset(9)"
16,Aruba Restaurant and Bar,,,,Restaurant,"108 Kloof St, Gardens, Cape Town, 8001, South Africa",Gardens,108 Kloof St,Cape Town,8001,,ZA,,+27 79 677 8351,+27796778351,-33.9341033,18.4071816,"3C84+9V De Waterkant, Cape Town, South Africa",ChIJWf_FqlpnzB0R4U7fQJNjhMs,0x1dcc675aaac5ff59:0xcb84639340df4ee1,14664955770724896481,4.3,False,False,False,34,3,2,2,3,24,28,Restaurant,"All, Latest, Menu, Food & drink, By owner, Street View & 360°",As busy as it gets,98,2025-06-27T19:35:13.247Z,,,,,https://lh3.googleusercontent.com/p/AF1QipPUzRRHeJ7kHKBPbXwNkkvrwNkLKoqbz7ykvcMY=w408-h272-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Aruba%20Restaurant%20and%20Bar&query_place_id=ChIJWf_FqlpnzB0R4U7fQJNjhMs,en,False,"{'day': 'Monday', 'hours': 'Closed'} | {'day': 'Tuesday', 'hours': '12\u202fPM to 12\u202fAM'} | {'day': 'Wednesday', 'hours': '12\u202fPM to 12\u202fAM'} | {'day': 'Thursday', 'hours': '12\u202fPM to 12\u202fAM'} | {'day': 'Friday', 'hours': '12\u202fPM to 12\u202fAM'} | {'day': 'Saturday', 'hours': '12\u202fPM to 12\u202fAM'} | {'day': 'Sunday', 'hours': '12 to 10\u202fPM'}","cocktails(4), bouncers(3), dinner(3), atmosphere(3), calamari(2)"
17,Mozambik Camps Bay,,,,Restaurant,"Shop 3, Isaacs Corner, 55-61 Victoria Rd, Camps Bay, Cape Town, 8001, South Africa",Camps Bay,"Shop 3, Isaacs Corner, 55-61 Victoria Rd",Cape Town,8001,,ZA,https://www.mozambik.co.za/,+27 21 001 0596,+27210010596,-33.9511656,18.378634,"29XH+GF Hout Bay, Cape Town, South Africa",ChIJFZiAh3ZnzB0RcWU69pwgrGk,0x1dcc677687809815:0x69ac209cf63a6571,7614496928494675313,4.1,False,False,False,346,47,12,21,33,233,136,"Restaurant, Family restaurant, Portuguese restaurant, Seafood restaurant","All, Latest, Videos, Menu, Food & drink, Vibe, French fries, By owner, Street View & 360°",,,2025-06-27T19:35:12.327Z,,,https://www.mozambik.co.za/,,https://lh3.googleusercontent.com/p/AF1QipPF2RmxSK8INUjwwBCeD5yNdZAkjNfwKUuoYFG4=w408-h306-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Mozambik%20Camps%20Bay&query_place_id=ChIJFZiAh3ZnzB0RcWU69pwgrGk,en,False,"{'day': 'Monday', 'hours': '12 to 9\u202fPM'} | {'day': 'Tuesday', 'hours': '12 to 9\u202fPM'} | {'day': 'Wednesday', 'hours': '12 to 9\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 9\u202fPM'} | {'day': 'Friday', 'hours': '12 to 9\u202fPM'} | {'day': 'Saturday', 'hours': '12 to 9\u202fPM'} | {'day': 'Sunday', 'hours': '12 to 8\u202fPM'}","experience(29), prawns(14), manager(13), coconut rice(12), peri peri(11)"
18,Karibu Restaurant,,,$$,Restaurant,"Shop 156 Breakwater Blvd, Victoria & Alfred Waterfront, Cape Town, 8002, South Africa",Victoria & Alfred Waterfront,Shop 156 Breakwater Blvd,Cape Town,8002,,ZA,http://www.kariburestaurant.co.za/,+27 21 421 7005,+27214217005,-33.9040981,18.4209468,"3CWC+99 De Waterkant, Cape Town, South Africa",ChIJyXPWc6JnzB0RPDm2xYAodys,0x1dcc67a273d673c9:0x2b772880c5b6393c,3132016599397447996,4.2,False,False,False,1729,122,88,136,318,1065,1964,Restaurant,"All, Latest, Videos, Menu, Food & drink, Vibe, Seafood, Alfred Basin, Curry, Bresaola, COOKED The Watershed - currently under renovation, Sirloin steak, Steak, Belthazar, Spring roll, By owner, Street View & 360°",A little busy,64,2025-06-27T19:35:12.871Z,https://www.google.com/maps/reserve/v/dine/c/Ag1TRkNC6fQ?source=pa&opi=79508299&hl=en-US&gei=cPJeaOjcGNHdptQP28LuoQs&sourceurl=https://www.google.com/service/MapsPlaceService/GetPlace?hl%3Den%26authuser%3D0%26gl%3Dus%26q%3DKaribu%2BRestaurant,,,V&A Waterfront,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np_sZTHEtwWaP6VHLzgSa8vJ27OoIYMHHunGBI-Q0D5ySzPNDFGK_i7NYuALcdWWnDgV5dyRaW79MfX-OLZON3BuwbcYfTrmDCb9BuCYUZ_db-YV6DkCzV244C92xlaHSAZ7yDG1w=w408-h544-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Karibu%20Restaurant&query_place_id=ChIJyXPWc6JnzB0RPDm2xYAodys,en,False,"{'day': 'Monday', 'hours': '11\u202fAM to 11\u202fPM'} | {'day': 'Tuesday', 'hours': '11\u202fAM to 11\u202fPM'} | {'day': 'Wednesday', 'hours': '11\u202fAM to 11\u202fPM'} | {'day': 'Thursday', 'hours': '11\u202fAM to 11\u202fPM'} | {'day': 'Friday', 'hours': '11\u202fAM to 11\u202fPM'} | {'day': 'Saturday', 'hours': '11\u202fAM to 11\u202fPM'} | {'day': 'Sunday', 'hours': '11\u202fAM to 10:30\u202fPM'}","south african food(75), ostrich(37), bobotie(37), springbok(31), impala(12)"
19,Gigi Rooftop Restaurant & Bar,,,,Restaurant,"118 St Georges Mall, Cape Town City Centre, Cape Town, 8000, South Africa",Cape Town City Centre,118 St Georges Mall,Cape Town,8000,,ZA,http://www.gigirooftop.com/,+27 21 612 0999,+27216120999,-33.9236057,18.4200855,"3CGC+H2 De Waterkant, Cape Town, South Africa",ChIJpVDOWVlnzB0RYnHAJitnkyw,0x1dcc675959ce50a5:0x2c93672b26c07162,3212024394276696418,4.2,False,False,False,818,60,34,74,144,506,1335,Restaurant,"All, Latest, Videos, Menu, Food & drink, Vibe, Cortado, Churro, Surf and turf, Street View & 360°",Less busy than usual,0,2025-06-27T19:35:14.456Z,,,http://www.gigirooftop.com/,Gorgeous George Hotel,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrRyrxNiJUNx87p5t3ZrxqGE1HPHvuMFMJDrWefCl-TX91D89QVGdE7T7QYeFd6uLpzV1ZXuOly4zLCkBui0AAY4oKqpHji-sCgBsAmrNlPOVA40LsL247JQ4WjPi3gTJSNjWga=w408-h306-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Gigi%20Rooftop%20Restaurant%20%26%20Bar&query_place_id=ChIJpVDOWVlnzB0RYnHAJitnkyw,en,False,"{'day': 'Monday', 'hours': '7:30 to 11\u202fAM, 12 to 11\u202fPM'} | {'day': 'Tuesday', 'hours': '7:30 to 11\u202fAM, 12 to 11\u202fPM'} | {'day': 'Wednesday', 'hours': '7:30 to 11\u202fAM, 12 to 11\u202fPM'} | {'day': 'Thursday', 'hours': '7:30 to 11\u202fAM, 12 to 11\u202fPM'} | {'day': 'Friday', 'hours': '7:30 to 11\u202fAM, 12 to 11\u202fPM'} | {'day': 'Saturday', 'hours': '7:30 to 11\u202fAM, 12 to 11\u202fPM'} | {'day': 'Sunday', 'hours': '7:30 to 11\u202fAM, 12 to 11\u202fPM'}","cocktails(98), evening(23), music(21), interior(17), hotel(15)"
20,Saray Restaurant,,,$$,Restaurant,"Shop G01 Clocktower Building, S Arm Rd, Victoria & Alfred Waterfront, Cape Town, 8001, South Africa",Victoria & Alfred Waterfront,"Shop G01 Clocktower Building, S Arm Rd",Cape Town,8001,,ZA,http://www.saray.co.za/,+27 66 430 3391,+27664303391,-33.9067533,18.4222701,"3CVC+7W De Waterkant, Cape Town, South Africa",ChIJrVReBohnzB0RIVl6YyFevac,0x1dcc6788065e54ad:0xa7bd5e21637a5921,12086920472428173601,4.5,False,False,False,2972,83,52,182,607,2048,3333,Restaurant,"All, Latest, Videos, Menu, Food & drink, Vibe, Kebab, Daiquiri, Baklava, Turkish coffee, Knafeh, Sirloin steak, Turkish tea, Naan, French fries, By owner, Street View & 360°",,,2025-06-27T19:35:17.089Z,,,http://www.saray.co.za/,Clock Tower Waterfront,https://lh3.googleusercontent.com/p/AF1QipPWzVneSadXn_p_IyiN5DOBOv9taUvbRn-1IQX5=w408-h510-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Saray%20Restaurant&query_place_id=ChIJrVReBohnzB0RIVl6YyFevac,en,False,"{'day': 'Monday', 'hours': '11\u202fAM to 11\u202fPM'} | {'day': 'Tuesday', 'hours': '11\u202fAM to 11\u202fPM'} | {'day': 'Wednesday', 'hours': '11\u202fAM to 11\u202fPM'} | {'day': 'Thursday', 'hours': '11\u202fAM to 11\u202fPM'} | {'day': 'Friday', 'hours': '11\u202fAM to 11:30\u202fPM'} | {'day': 'Saturday', 'hours': '11\u202fAM to 11:30\u202fPM'} | {'day': 'Sunday', 'hours': '11\u202fAM to 11\u202fPM'}","turkish food(203), shisha(71), halaal(61), mixed grill(35), baklava(22)"
21,Bayfront Blu Seafood Restaurant,,,,Seafood restaurant,"Dock Road, V & A Waterfont, V & a Waterfront, South Africa",Victoria & Alfred Waterfront,"Dock Road, V & A Waterfont, V & a Waterfront",Cape Town,,,ZA,,+27 21 419 9068,+27214199068,-33.9060766,18.4231538,,ChIJAQAAwFlnzB0R9b8AFFE7WjI,0x1dcc6759c0000001:0x325a3b511400bff5,3628277669214339061,4.9,False,False,True,15,0,0,1,0,14,,"Seafood restaurant, Restaurant",,,,2025-06-27T19:35:18.688Z,,,,,,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bayfront%20Blu%20Seafood%20Restaurant&query_place_id=ChIJAQAAwFlnzB0R9b8AFFE7WjI,en,False,"{'day': 'Monday', 'hours': '10:30\u202fAM to 8\u202fPM'} | {'day': 'Tuesday', 'hours': '10:30\u202fAM to 8\u202fPM'} | {'day': 'Wednesday', 'hours': '10:30\u202fAM to 8\u202fPM'} | {'day': 'Thursday', 'hours': '10:30\u202fAM to 8\u202fPM'} | {'day': 'Friday', 'hours': '10:30\u202fAM to 8\u202fPM'} | {'day': 'Saturday', 'hours': '10:30\u202fAM to 8\u202fPM'} | {'day': 'Sunday', 'hours': '10:30\u202fAM to 8\u202fPM'}",
22,Pakwathu Braai Restaurant,,,,Restaurant,"1 Strand St, Woodstock, Cape Town, 7925, South Africa",Woodstock,1 Strand St,Cape Town,7925,,ZA,http://pakwathu.co.za/,+27 78 946 4555,+27789464555,-33.9262888,18.4517456,"3FF2+FM De Waterkant, Cape Town, South Africa",ChIJOcM5YmVdzB0R0b_LShMhfvo,0x1dcc5d656239c339:0xfa7e21134acbbfd1,18049900723290488785,4.4,False,False,False,68,5,3,4,1,55,35,Restaurant,"All, Menu, Videos, Food & drink, By owner, Street View & 360°",Not too busy,33,2025-06-27T19:35:18.899Z,,,,,https://lh3.googleusercontent.com/p/AF1QipM8cQm5h-brCSnDyczYBLmyG0jwCq_qOWz-rCkO=w502-h240-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pakwathu%20Braai%20Restaurant&query_place_id=ChIJOcM5YmVdzB0R0b_LShMhfvo,en,False,"{'day': 'Monday', 'hours': '10\u202fAM to 12\u202fAM'} | {'day': 'Tuesday', 'hours': '10\u202fAM to 12\u202fAM'} | {'day': 'Wednesday', 'hours': '10\u202fAM to 12\u202fAM'} | {'day': 'Thursday', 'hours': '10\u202fAM to 12\u202fAM'} | {'day': 'Friday', 'hours': '10\u202fAM to 12\u202fAM'} | {'day': 'Saturday', 'hours': '10\u202fAM to 12\u202fAM'} | {'day': 'Sunday', 'hours': '10\u202fAM to 12\u202fAM'}","music(2), african food(2), delivery(2), atmosphere(2)"
23,Step Brothers Restaurant and Bar,,,$$,Restaurant,"Bill Peters Dr, Three Anchor Bay, Cape Town, 8005, South Africa",Three Anchor Bay,Bill Peters Dr,Cape Town,8005,,ZA,https://www.stepbrothers.co.za/,+27 21 569 0153,+27215690153,-33.9064542,18.400507,"3CV2+C6 De Waterkant, Cape Town, South Africa",ChIJuwN2d2dnzB0Redq2mCiDrEY,0x1dcc6767777603bb:0x46ac832898b6da79,5092589489033239161,4.2,False,False,False,557,38,23,52,114,330,327,Restaurant,"All, Latest, Videos, Menu, Food & drink, Vibe, Greek salad, Street View & 360°",Less busy than usual,0,2025-06-27T19:35:21.370Z,,,,Three Anchor Bay Tennis Club,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no-IHi-ogE1hvb0FQuJIP0SmjBaoxNrfSFl0p_VN8gomBmvWMJ3hvUEsFWP3drTL7SYTTakKAM0LCsOkRzzIFu26ROWCJDNkIkcqhsNJVJ-1doOPF0HZX5ra-l--KmQEOtKkU9USw=w425-h240-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Step%20Brothers%20Restaurant%20and%20Bar&query_place_id=ChIJuwN2d2dnzB0Redq2mCiDrEY,en,False,"{'day': 'Monday', 'hours': '7:30\u202fAM to 10\u202fPM'} | {'day': 'Tuesday', 'hours': '7:30\u202fAM to 10\u202fPM'} | {'day': 'Wednesday', 'hours': '7:30\u202fAM to 10\u202fPM'} | {'day': 'Thursday', 'hours': '7:30\u202fAM to 10\u202fPM'} | {'day': 'Friday', 'hours': '7:30\u202fAM to 11\u202fPM'} | {'day': 'Saturday', 'hours': '7:30\u202fAM to 11\u202fPM'} | {'day': 'Sunday', 'hours': '7:30\u202fAM to 10\u202fPM'}","pasta(44), atmosphere(20), dinner(18), the menu(7), parking(7)"
24,Quay Four Restaurant,,Terrace restaurant with local seafood and harbour views plus downstairs tavern with live bands.,$$,Seafood restaurant,"Quay, 4 Dock Rd, Victoria & Alfred Waterfront, Cape Town, 8001, South Africa",Victoria & Alfred Waterfront,"Quay, 4 Dock Rd",Cape Town,8001,,ZA,http://www.quay4.co.za/,+27 21 419 2008,+27214192008,-33.9053554,18.420623,"3CVC+V6 De Waterkant, Cape Town, South Africa",ChIJh_UCllBnzB0RzoD22ZgGjUc,0x1dcc67509602f587:0x478d0698d9f680ce,5155784401970692302,4,False,False,False,11429,946,563,1266,3197,5457,5625,"Seafood restaurant, Live music venue, Pub, Restaurant","All, Latest, Videos, Menu, Food & drink, Vibe, Oyster, Juice, Seafood, Alfred Basin, Beer, Fish and chips, Steak, By owner, Street View & 360°",A little busy,52,2025-06-27T19:35:23.130Z,https://www.google.com/maps/reserve/v/dine/c/xq-Uf2pKE-4?source=pa&opi=79508299&hl=en-US&gei=evJeaPy3IuGlptQP4o_b2A4&sourceurl=https://www.google.com/service/MapsPlaceService/GetPlace?hl%3Den%26authuser%3D0%26gl%3Dus%26q%3DQuay%2BFour%2BRestaurant,,https://quay4.co.za/tavern-mains/,V&A Waterfront,https://lh3.googleusercontent.com/p/AF1QipPKPPLuRasZMedBCBzDK5fqNJUZP-sHgXnN5_ko=w408-h255-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Quay%20Four%20Restaurant&query_place_id=ChIJh_UCllBnzB0RzoD22ZgGjUc,en,False,"{'day': 'Monday', 'hours': '8\u202fAM to 11\u202fPM'} | {'day': 'Tuesday', 'hours': '8\u202fAM to 11\u202fPM'} | {'day': 'Wednesday', 'hours': '8\u202fAM to 11\u202fPM'} | {'day': 'Thursday', 'hours': '8\u202fAM to 11\u202fPM'} | {'day': 'Friday', 'hours': '8\u202fAM to 11\u202fPM'} | {'day': 'Saturday', 'hours': '8\u202fAM to 11\u202fPM'} | {'day': 'Sunday', 'hours': '8\u202fAM to 11\u202fPM'}","band(152), harbour(148), entertainment(75), hake(52), pub(39)"
25,Caramba Authentic Portuguese Restaurant,,,££,Restaurant,"Main Rd, Green Point, Cape Town, 8051, South Africa",Green Point,Main Rd,Cape Town,8051,,ZA,http://www.carambagreenpoint.co.za/,+27 62 896 2191,+27628962191,-33.9088165,18.4120018,"3CR6+FR De Waterkant, Cape Town, South Africa",ChIJb3AWt5VnzB0Rxbx0tcBJKqA,0x1dcc6795b716706f:0xa02a49c0b574bcc5,11541118087117192389,4.6,False,False,False,338,7,7,18,47,259,157,Restaurant,"All, Latest, Videos, Menu, Food & drink, Vibe, Chicken Wings, French fries, By owner, Street View & 360°",,,2025-06-27T19:35:22.611Z,,,https://carambagreenpoint.co.za/wp-content/uploads/2019/09/DL-Menu-Caramba-Restaurant.pdf,Cape Royale Luxury Suites,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nopRWGCj0LY_Lw1tMWPiMnkmOltBOpAbqSEboLHDzbk8ZNTX22OJPZIvj6b7C0nkpqPzUBxmi5YPlc2P2PqZ21j0CLWkdjBLTpxZVxl0CquQ8m1HGI0laWCz20E6GWKomFKAnBrgQ=w408-h306-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Caramba%20Authentic%20Portuguese%20Restaurant&query_place_id=ChIJb3AWt5VnzB0Rxbx0tcBJKqA,en,False,"{'day': 'Monday', 'hours': 'Closed'} | {'day': 'Tuesday', 'hours': '12 to 9\u202fPM'} | {'day': 'Wednesday', 'hours': '12 to 9\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 9\u202fPM'} | {'day': 'Friday', 'hours': '12 to 9\u202fPM'} | {'day': 'Saturday', 'hours': '12 to 9\u202fPM'} | {'day': 'Sunday', 'hours': '12 to 4\u202fPM'}","portuguese food(47), atmosphere(21), experience(19), calamari(13), peri peri(10)"
